wallsMaterial,floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price
brick,6,9,37,6.7,55.81526823,37.70609531,13100000
monolith,26,26,137,12,55.79110001,37.51997999,60000000
panel,6,14,70,20,55.52538999,37.44247001,16000000
brick,6,9,79,9.1,55.6846,37.54143003,27800000
monolith,12,32,38.3,5,55.7277146,37.73633053,13690000
panel,8,14,39.3,8.6,55.57669251,37.64371143,9800000
monolith,17,44,38.1,8,55.76517,37.50993998,20200000
monolith,4,25,45.6,9.8,62.19372,44.32851,13800000
monolith,35,41,86.3,17,55.75679512,37.51790864,37900000
panel,3,9,51,6,55.64997,37.41352999,14600000
panel,13,16,54,8,55.61959998,37.51038003,15000000
monolithBrick,46,47,43.3,4.2,55.64424259,37.5081159,23433960
monolith,10,28,69,12,55.76867005,37.50639974,27462000
monolith,3,16,74.8,20,55.57524,37.44965,18100000
monolith,12,45,44.1,21.7,55.74013683,37.52180662,30870000
monolith,11,25,44.6,10,55.62671001,37.31341,11000000
brick,6,9,43,5.2,55.73881001,37.47162999,15900000
panel,9,14,65.1,10,55.76709,37.83571002,13800000
monolith,15,16,38.8,17,55.57524,37.44965,14522374
panel,16,17,52,8.5,55.62679999,37.52496001,17700000
block,8,14,40,7,55.82388359,37.51728484,13800000
monolith,25,33,32.5,16.1,55.82570563,37.74767423,12801750
panel,8,17,51.6,8.4,55.64358002,37.76993999,13999000
panel,9,9,43.9,6,55.97569653,37.18967568,9099000
monolith,9,25,77,10,55.68918027,37.47323689,29000000
monolith,13,20,40.67,4,55.57524,37.44965,13685463
monolith,3,17,38.6,10.6,55.57524,37.44965,11247910
monolith,12,37,35.9,10.3,55.73248,37.7104,11447872
panel,5,16,65,8,55.65612999,37.39247003,15600000
panel,12,17,37,8.6,55.88194001,37.69515003,10700000
monolith,20,25,38.4,9.8,55.66334477,37.74425946,11200000
brick,8,14,52.1,8.9,55.841679,37.49450138,14850000
brick,8,12,36,9.5,55.75595202,37.74029305,11790000
monolith,3,19,36.7,12,55.64885001,37.38148002,13200000
monolith,5,33,53.9,20.3,55.68989268,37.44924268,19900000
brick,10,14,35.5,3,55.57524,37.44965,8600000
monolith,10,32,38.7,19.1,55.74066002,37.50389,16421184
panel,12,26,72,18,55.86129639,37.36668932,21000000
monolith,5,11,100,20.5,55.69967978,37.49347854,51000000
monolith,16,38,39.5,11.7,55.843122,37.6365065,25000000
monolithBrick,24,58,59,17.7,55.65699847,37.52744337,31938883
monolith,3,9,42.2,8,55.6276,37.34305997,11500000
monolith,12,20,65,10.5,55.56971001,37.60066997,19500000
monolithBrick,4,58,36.7,11,55.65699847,37.52744337,18387727
monolithBrick,13,24,36.1,8.8,55.88807,37.53047,15400000
panel,9,14,35,8.6,55.99686343,37.21522678,15500000
monolith,21,23,37.39,18,55.57524,37.44965,10030140
panel,8,17,37.7,7.9,55.64063998,37.34301002,10800000
monolith,6,21,96.5,30.2,55.57524,37.44965,20035167
monolith,15,17,43.17,9.6,55.78761575,37.69922975,23013759
monolith,2,25,105.3,20,55.59216002,37.37371997,14400000
panel,16,22,38,10,55.69308999,37.50100001,15550000
panel,6,12,76.3,13.5,55.66092505,37.764494,24600000
monolith,31,58,38,12.7,55.79766958,37.50022075,19000000
brick,11,23,52,6.6,55.69922903,37.50091622,23850000
brick,2,5,75,9,55.74501002,37.61509003,45000000
panel,2,14,76,12.9,55.71754,37.89066999,18200000
monolithBrick,35,68,51.4,8,55.75365195,37.54600021,41500000
brick,2,9,58,28,55.72717001,37.58374004,30048000
monolith,6,16,44,15.9,55.57524,37.44965,11941116
block,3,9,40.7,8,55.72663024,37.68380133,15500000
monolith,37,53,43.3,14,55.7590326,37.55900032,22500000
panel,7,12,44.4,7,55.78212999,37.48310003,14500000
brick,9,12,51.3,10,55.78407999,37.73120998,16500000
brick,9,16,41,9,55.70196002,37.74272999,12800000
panel,2,12,61.6,8.4,55.68028999,37.77719998,13400000
brick,2,16,42,11,55.56974002,37.49033999,10500000
block,13,14,50,9.1,55.74532082,37.82050528,10800000
monolith,14,47,68,12,55.78166255,37.46110397,28900000
monolith,15,21,43.7,22.5,55.75998679,37.65839131,39000000
monolith,14,16,30.4,9,55.57524,37.44965,8959366
monolith,2,9,38.94,4.3,55.57524,37.44965,9455138
monolith,9,10,34.58,11,55.57524,37.44965,8427668
monolith,9,14,33.6,9.3,55.59911,37.35495,8428462
block,13,14,40,7,55.66480018,37.44027794,15300000
monolith,5,19,69.1,20.5,55.79128998,37.47786933,34550000
panel,5,9,71.6,11,55.69821,37.78636,21100000
monolith,2,26,48.4,20,55.841679,37.49450138,15500000
panel,9,12,38.6,8.5,55.89683,37.57426002,11700000
monolith,8,15,36.1,13.5,55.57524,37.44965,10154858
block,5,12,47,9,55.84666923,37.63769171,13500000
monolith,11,18,49,10,55.84922802,37.61888596,12250000
panel,7,9,45,6,55.71396001,37.40509997,11800000
monolith,10,25,57.9,20,55.8798181,37.63703669,21500000
brick,6,9,38,6,55.67528,37.74302998,12000000
panel,9,15,38.1,10.9,55.93694541,37.36975052,8800000
panel,4,16,56,11,55.79973001,37.56016002,22000000
panel,3,20,43.09,18.7,55.70579272,37.63364171,21800000
monolith,24,68,38.6,12.5,55.66667,37.75,15565775
monolith,2,6,78,31.9,55.76085332,37.64127873,142500000
monolith,3,38,145,15,55.70857178,37.5029491,57950000
brick,6,11,82.7,9,55.71109,37.66738003,27500000
panel,19,22,101,10,55.66933046,37.53087501,36200000
monolith,13,23,43.5,17,55.8356993,37.49976691,18400000
monolith,7,9,62,10,55.53756001,37.57886001,11750000
panel,3,14,31.6,7.7,55.62272668,37.60078109,12700000
panel,1,9,46,6,55.71995999,37.39107998,9899000
monolith,3,24,34,15.5,55.86129639,37.36668932,9500000
panel,1,9,30,6,55.88717481,37.6981608,8700000
panel,16,18,37.9,7.5,55.70185,37.92408001,9900000
monolith,7,11,31,4,55.79238673,37.57809061,14490000
monolith,22,32,86,30,55.80587001,37.71630998,34500000
brick,4,5,57,6,55.75215,37.81628,14950000
panel,8,12,100,11,55.73344999,37.70510002,28500000
panel,8,27,56.3,11.5,55.59911,37.35495,14500000
panel,5,17,76,12.8,55.86467017,37.47787544,35000000
brick,3,8,50.3,16.4,55.72114148,37.62493919,20500000
panel,4,11,45.2,6.7,55.86210998,37.58897001,12500000
panel,5,12,51.9,8.2,55.69957,37.48922,21000000
brick,9,16,31.6,9.2,55.59911,37.35495,8000000
brick,13,17,34,9,55.57524,37.44965,9000000
block,9,9,38,7,55.67361134,37.51278971,12990000
monolith,3,39,40.6,10,55.80759871,37.75965605,11400000
brick,6,6,103.8,16.1,55.80021,37.53674002,50000000
monolith,8,22,82,14.4,55.62580943,37.34395499,17900000
monolith,11,29,97,15,55.71829033,37.65637796,49900000
monolith,9,25,39.8,10,55.59911,37.35495,13800000
brick,6,11,70.6,9,55.75481001,37.5699,36500000
panel,16,22,42.5,9,55.84831999,37.45560999,11500000
monolith,2,16,64.9,12,55.57524,37.44965,11628977
panel,21,22,58,10,55.64376999,37.37128997,13500000
monolith,11,14,33,10,55.59911,37.35495,10300000
monolithBrick,15,52,39.8,14.8,55.82357,37.44621,16700000
monolithBrick,17,26,99.4,10,55.77438,37.47205,50018080
monolith,3,24,37,17.4,55.82357,37.44621,13591543
monolith,2,19,94.3,27.4,55.59911,37.35495,15466582
monolith,26,36,48.5,11.1,55.85937,37.69444,14380250
monolith,2,16,81.6,23.7,55.57524,37.44965,17871890
block,8,9,38.6,7.4,55.66833002,37.59398004,14890000
brick,5,13,66,7.7,55.75999473,37.65498185,32000000
monolith,10,26,60,10.4,55.74929266,37.69173166,19200000
monolith,21,22,64,13.7,54.02905828,38.23267699,19300000
monolith,14,21,120.6,21.7,55.83333,37.41667,57888000
panel,7,17,124,12.6,55.74802,37.68699,44200000
monolith,11,25,32.3,16,55.66667,37.75,9700000
monolith,12,33,36.46,17.3,55.80864999,37.72253999,14200000
monolith,2,22,121,37,55.67920998,37.49915004,65000000
monolith,10,17,38,8,55.79912968,37.81893823,11650000
brick,2,12,160,30,55.72369999,37.58349998,175000000
brick,9,22,32.3,11.2,55.70772002,37.93330999,9900000
monolith,2,37,57,11,55.7807455,37.52573248,18300000
panel,4,12,47.3,6.2,55.76697002,37.8328828,11000000
brick,4,5,36.5,7,55.74386999,37.57816004,23900000
monolithBrick,9,43,40.7,11.1,55.75679512,37.51790864,26381740
block,13,14,50,9.1,55.74532082,37.82050528,10800000
monolith,5,19,57.7,15.5,55.7914181,37.48262043,30350200
brick,2,9,44,5.2,55.81679526,37.79313453,10400000
panel,2,17,51.2,9.8,55.73919,37.41607004,20900000
monolith,2,10,57.6,16.3,55.57524,37.44965,11399000
monolith,2,18,41.4,19.5,55.57524,37.44965,11231356
monolith,24,37,84.5,27.6,55.83720001,37.49735002,37990000
panel,9,9,63,11,55.86827998,37.61893003,18700000
monolith,10,18,53.6,12.4,55.57524,37.44965,14698504
monolith,5,14,97,15,55.7320772,37.58218521,80000000
panel,2,9,66,20,55.57166,37.47511501,16700000
panel,7,15,59,12.2,55.93694541,37.36975052,18100000
brick,3,6,74,36,55.74442001,37.62508998,69900000
brick,4,8,58,9,55.69707001,37.55377004,22000000
monolith,2,31,41,19.4,55.85901837,37.55149222,13103040
monolith,12,12,45,18,55.74943,37.62371,18900000
monolith,7,17,36.7,14.6,55.59911,37.35495,11214199
monolith,11,16,47.9,19.9,55.6890801,37.47359485,24599999
panel,2,9,44.9,6,55.71423663,37.78537352,12000000
monolith,8,12,86.37,5.9,55.57524,37.44965,12500000
monolithBrick,36,52,107.6,32.3,55.64614,37.64972,41278157
panel,7,22,39.1,10,55.66549002,37.45341997,14800000
panel,14,14,63,19.6,55.61909,37.50052,22799000
block,11,14,64.2,9.1,55.89379999,37.66006003,17800000
monolith,2,25,36,9,55.67749,37.76997,9200000
brick,5,9,45,6,55.74852,37.76554,11800000
block,3,11,43.3,11,55.85325,37.63161,23200000
brick,4,10,58.5,11,55.78314998,37.69601001,24800000
panel,6,17,38,8,55.79499871,37.40770284,12499000
brick,5,15,96.2,48,55.74329343,37.55080425,79300000
brick,6,9,32,6.5,55.85774675,37.55945573,8999999
monolith,3,9,43,8.9,55.79313002,37.59517002,15400000
brick,2,9,20.5,5,55.88133198,37.67069275,8300000
panel,1,17,58.5,10,55.70634665,37.78065862,12500000
panel,16,19,39.2,9.1,55.60311001,37.36520999,10300000
panel,1,12,52,9,55.71243555,37.85452663,12700000
monolith,6,21,76.6,27.7,55.75575,37.65830997,48404000
brick,8,9,32,6,55.69577827,37.61069179,13000000
monolith,16,21,59.4,21.9,55.69489096,37.45746756,21600691
monolith,6,19,134,20,55.81682507,37.70265902,70990000
monolithBrick,14,17,36.31,4,55.87105,37.51282,9300000
monolith,11,17,38.1,10.3,55.57524,37.44965,11463651
monolith,4,10,80,17.5,55.79993001,37.71600001,40000000
panel,11,11,36,8,55.99432,37.18875,7500000
monolith,18,24,37.1,6,55.85608537,37.56117788,13900000
panel,9,9,58.3,6,55.7107143,37.77935728,13900000
monolith,7,16,37,11.6,55.57524,37.44965,14245407
monolith,20,51,53.5,12,55.7590326,37.55900032,36998000
monolith,25,34,65.5,15.1,55.75696,37.61502,25649800
panel,11,17,40,10.8,55.74918999,37.75218997,10000000
panel,10,16,38.5,10,55.83122835,37.50484179,13500000
panel,17,17,54,9.2,55.83324581,37.35120621,14000000
panel,11,16,40,10,55.67956998,37.72297996,9600000
brick,5,5,76.8,9,55.75686999,37.77603003,25000000
monolith,10,24,70.1,9.1,55.8013056,37.56393161,27647440
panel,2,17,51,10,55.67086001,37.78914997,13900000
panel,3,18,53,9,55.83395664,37.53394488,15300000
monolith,1,17,32.69,4.3,55.87105,37.51282,10354636
monolith,2,16,41.08,13,55.72891,37.62018,19900000
panel,13,13,59.7,9.4,55.57524,37.44965,13600000
monolithBrick,2,13,103,50,55.73526999,37.57262999,195000000
brick,6,8,70,23,55.76414077,37.60617446,52000000
panel,10,17,38,8,55.61632999,37.74252999,10200000
monolith,12,15,56,11,55.77322,37.72591,19500000
brick,5,9,40,6,55.78573001,37.65646,19300000
monolith,5,5,37.07,7.4,55.84517641,37.58443946,14160740
brick,6,23,41,10,55.7082763,37.79487802,12500000
monolith,15,67,47.5,8,55.75361993,37.57133519,43500000
monolith,20,21,39.9,10.6,55.88807,37.53047,15200000
monolith,19,28,60.1,12.5,55.67401321,37.62719269,27100000
brick,14,21,77,12,55.70857178,37.5029491,59900000
panel,2,17,75,10,55.56971001,37.60066997,20690000
panel,15,17,51.3,10,55.88028508,37.60591607,16290000
monolith,7,48,78,10,55.65583103,37.49706869,28000000
block,14,14,64.2,9,55.74449079,37.82294924,13000000
monolith,14,24,77.6,12.9,55.83333,37.41667,32436800
monolithBrick,10,42,42.7,20.5,55.68070187,37.59670027,20200000
monolith,1,5,41,6,55.75967001,37.53609001,16700000
panel,13,25,34.5,15.9,55.81237001,37.59531,15574611
monolith,11,14,45,4,55.71125001,37.43302998,15490000
panel,9,17,73,10.1,55.88159242,37.68430407,19000000
monolith,8,21,59.2,15,55.76092,37.55495136,67000000
monolith,18,21,45.8,15.4,55.85261768,37.51549438,16954060
block,5,9,32,6,55.67266,37.57923,11500000
monolithBrick,44,58,38.6,11.6,55.65699847,37.52744337,21614494
panel,3,16,35,10,55.87708,37.65042,10800000
block,5,12,36,10.2,55.71811035,37.43444087,13000000
monolith,4,7,127,57.5,55.88585749,37.39269002,35000000
brick,7,19,82.7,10.7,55.63672002,37.31044004,18400000
brick,1,6,68.4,8,55.77211061,37.61621466,45900000
brick,2,6,64,5.4,55.74734999,37.59442001,43000000
brick,2,5,80.2,11.8,55.79415001,37.48285998,23000000
panel,7,22,76,11,55.56971001,37.60066997,22990000
block,11,12,66,9.5,55.86113998,37.46725002,19500000
brick,1,5,30,5.6,55.83892999,37.65941001,9500000
monolith,31,33,41.98,20.9,55.72577444,37.67060043,15986907
brick,4,5,57,7.5,55.81132998,37.59110999,18000000
monolith,4,7,128.7,19,55.74416998,37.67106002,117000000
brick,1,5,104,8.2,55.83743455,37.63791275,26500000
monolith,18,25,35,10,55.56936498,37.48257995,10500000
block,2,9,57.7,6,55.72031001,37.39206997,13500000
panel,13,22,17.6,3,55.65125998,37.48284003,8600000
panel,5,5,44,6,55.50839999,37.56872998,8600000
panel,5,17,39,9,55.82021002,37.87317998,3800000
brick,3,6,176.5,9,55.74498001,37.59500003,120000000
panel,8,16,54,9,55.85222001,37.58349,14500000
monolith,8,9,70.3,12,55.72417998,37.73281998,23300000
monolith,4,28,51.2,9.8,55.83785681,37.51318665,20106240
brick,9,9,34.6,6,55.81849999,37.71407997,11000000
block,11,14,45,6,55.67457998,37.49118999,13999999
monolith,25,37,114,9,55.79430001,37.54210997,75000000
monolithBrick,17,23,39,17,55.82357,37.44621,17100000
monolith,37,58,37.6,12.9,55.79766958,37.50022075,18900000
panel,13,14,38,7.8,55.99432,37.18875,9000000
monolith,9,43,37.9,8.7,55.83472509,37.42527833,14700000
brick,3,7,91,16,55.76850001,37.57197,38000000
block,5,9,30.8,6,55.65929998,37.57289997,12000000
panel,9,17,35.9,8.5,55.88527002,37.60606004,11800000
monolith,2,14,71.2,6.2,55.70833733,37.49075309,45279500
monolith,21,25,63.9,15.3,55.75696,37.61502,28218240
monolith,8,16,100,10,55.78593312,37.68985139,48900000
monolith,1,9,53.93,13.3,55.57524,37.44965,11183277
monolithBrick,4,27,138,20,55.76294592,37.50704302,56000000
monolith,16,18,54.9,17.9,55.57524,37.44965,16791659
monolith,17,43,64,10,55.75679512,37.51790864,28500000
block,1,9,32,6,55.67101071,37.56473237,10200000
monolithBrick,18,21,51,13.6,55.65583103,37.49706869,25377778
monolith,16,28,44,8,55.81224482,37.47829815,15300000
panel,21,24,84,10,55.71887138,37.90039179,22000000
panel,14,22,78.4,10,55.56971001,37.60066997,21300000
monolithBrick,38,48,34.8,15,55.82357,37.44621,15377458
panel,9,17,55.1,9,55.70040271,37.9203615,12000000
panel,2,14,39,8.7,55.84961,37.35257,12300000
monolith,8,23,23.4,14.5,55.54899201,37.52517812,6699000
panel,7,9,57.8,6,55.84657999,37.55446004,14200000
monolith,8,30,116,20.5,55.74125002,37.41776997,50000000
monolith,4,38,103.3,7.6,55.83779,37.6498,28300000
monolith,2,9,84,20,55.57524,37.44965,19000000
panel,22,27,41.8,10,55.57524,37.44965,9850000
monolith,7,9,35.7,11.3,55.57524,37.44965,8643490
panel,1,5,44.8,5,55.85233002,37.44011001,12000000
brick,1,5,98,9.5,55.80451222,37.57557992,25500000
monolithBrick,29,43,65.8,7.2,55.75679512,37.51790864,40338690
monolith,12,29,64.6,10.9,55.67401321,37.62719269,30500000
monolith,5,6,56,12,55.71790001,37.37708002,21000000
brick,4,5,78.1,8,55.79822999,37.57563004,24300000
brick,13,20,77,30,55.77756,37.50317997,42000000
monolith,7,10,57.56,13.6,55.57524,37.44965,12598040
monolithBrick,4,8,124.1,21.7,55.76479001,37.50997996,126209700
monolith,9,21,43.6,5,55.70857178,37.5029491,25000000
monolith,6,12,43.4,4.3,55.7503,37.46887,34771915
panel,12,25,79.5,14.8,55.78535999,37.49096997,29812500
brick,2,4,59,20,55.57524,37.44965,11700000
monolith,2,17,82.6,9.2,55.57524,37.44965,16600909
monolith,9,12,57.72,13.7,55.57524,37.44965,13055700
block,2,12,64,9.2,55.76948999,37.57191996,24100000
brick,7,8,80,10,55.69024999,37.55044997,35000000
monolith,28,33,44.4,17.5,55.68432,37.44654,16903080
monolithBrick,13,14,75.1,7.7,55.57524,37.44965,20852500
monolith,7,9,56.8,9.4,55.79313002,37.59517002,23500000
monolithBrick,5,7,72,15,55.75333241,37.59813231,67600000
panel,14,16,60.4,10,55.64785001,37.39147996,14500000
monolith,25,28,38,17.3,55.87105,37.51282,20778932
monolith,10,19,86.5,16.2,55.79128998,37.47786933,38925000
brick,9,12,135.1,16.2,55.64184002,37.52352998,60000000
monolith,10,21,80.5,29.3,55.75575,37.65830997,67940000
panel,9,12,57.7,6,55.59450978,37.60921855,4500000
monolith,26,53,45,6,55.7590326,37.55900032,29900000
panel,8,9,34.8,6.6,55.63065999,37.60358998,10000000
monolith,15,23,40.2,10,55.71497741,37.75076425,12500000
panel,1,12,35,14,55.88969,37.59756003,7900000
panel,4,5,32,6,55.78721001,37.44906003,9999999
panel,15,17,53.2,9.3,55.60062968,37.58907753,15300000
brick,3,5,43.1,6,55.73801,37.4003,12500000
monolith,2,6,89.8,15,55.82770752,37.46667233,56900000
monolith,27,30,72.63,7.7,55.71848271,37.42892825,31637326
monolith,16,25,60,13.4,55.89070916,37.58091782,15700000
monolith,9,9,38.66,6.9,55.57524,37.44965,10216783
monolith,5,20,60,12,55.80299302,37.71471251,24500000
monolith,8,9,36.38,9.8,55.57524,37.44965,8826805
monolith,3,7,112,20,55.731155,37.58779998,85000000
panel,32,33,42.1,20.6,55.68989268,37.44924268,17000000
monolith,2,16,34.6,4.2,55.57524,37.44965,8999999
panel,6,17,42,13.4,55.65264999,37.71863998,11500000
brick,3,9,64.2,7.5,55.74402085,37.57634565,33900000
brick,5,5,116,20,55.75955002,37.59746004,79990000
panel,16,16,38,10,54.02905828,38.23267699,12000000
panel,14,14,39,6,55.6710858,37.78848706,9200000
block,17,25,60.2,13.6,55.70348399,37.45754091,21000000
panel,5,6,84.6,12,55.73129001,37.85863997,19800000
monolith,6,25,76.4,27,55.59911,37.35495,22400000
panel,1,9,33,7,55.87544497,37.55769927,8999999
brick,3,6,124,14,55.74155001,37.60213002,95000000
panel,3,16,34.2,9.6,55.77321998,37.50117997,14500000
monolith,6,15,55.4,25,55.70574,37.65528,21650000
monolith,1,14,38,8,55.74325509,37.87340996,8900000
monolith,3,21,70,15,55.75599362,37.50587366,26900000
brick,4,10,56,12.8,55.7138,37.67720999,20500000
panel,4,9,55,7,55.71904397,37.82148234,11700000
monolith,21,21,71.1,22.6,55.85261768,37.51549438,24838358
panel,5,17,38,8.5,55.85937,37.69444,10500000
monolithBrick,35,57,60.92,17.9,55.81242694,37.60414033,24244930
panel,7,17,37.7,8,55.70147001,37.94646002,9500000
panel,7,12,35,10,55.82608,37.96067,10300000
monolith,4,11,98,18.7,55.80364,37.63022004,35500000
monolith,2,7,47,7,55.57524,37.44965,7400000
block,12,12,68.9,9.2,55.78693998,37.60912002,22000000
monolith,2,23,35,10.3,55.81108448,37.77433773,13237000
panel,17,17,85,12,55.66933046,37.53087501,36500000
block,10,14,34.5,9.3,55.83753001,37.53693004,12000000
panel,4,12,53,10,55.86052999,37.66512999,15500000
monolith,9,37,36,10.4,55.73248,37.7104,11110919
monolith,15,15,37.5,12,55.55420001,37.46591998,9250000
monolith,6,16,52,11.4,55.57524,37.44965,10927176
monolith,4,17,100,17.8,55.74962999,37.50156,44000000
panel,1,17,38,8.3,55.62024832,37.69740509,11900000
brick,6,9,30,6,55.68911777,37.75432248,10000000
monolith,10,13,68,16.5,55.72923723,37.63040219,37729120
monolith,37,37,81.7,23.9,55.73477771,37.70687451,23779348
brick,4,14,35,10.1,55.59911,37.35495,10500000
monolith,14,29,41,6,55.70348399,37.45754091,19500000
panel,5,9,43,6.3,55.63764348,37.39776308,13400000
panel,12,12,39,9,55.77666749,37.48807973,12500000
panel,4,12,45,6,55.59728002,37.59031002,10900000
block,4,9,32.2,6,55.72850999,37.67641002,13000000
monolith,3,7,99.8,23.3,55.80993219,37.52470904,51317758
brick,1,5,57,6.4,55.80626589,37.72262947,13500000
monolith,9,22,44,9,55.85023494,37.62634321,19500000
monolithBrick,2,16,74.36,20.1,55.59911,37.35495,16100000
panel,1,12,46.1,6,55.87428,37.66562,12300000
panel,3,16,40.5,10,55.62765,37.48892998,11900000
