wallsMaterial,floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price
1,4,6,90,26,55.69340139,37.66328764,29900000
2,2,14,49,8,55.74612393,37.87377595,13900000
2,13,19,90,9.5,55.64409641,37.39975873,23300000
1,8,12,62,8.2,55.82919999,37.52427001,16750000
1,17,23,44.32,17.8,55.57524,37.44965,11115771
,12,25,88,,55.71471324,37.47422664,67000000
,,,,,-1,-1,
1,18,23,88.6,21.8,55.72417998,37.73281998,25500000
1,4,17,34.5,,55.59911,37.35495,10274100
2,17,17,37.7,8.3,55.64790263,37.75272599,10700000
2,14,16,74.2,10,55.64276002,37.71294003,19750000
1,2,16,74.5,23,55.57524,37.44965,17516884
1,33,53,163,20,55.72351001,37.52753996,175000000
2,7,9,31.9,8,55.65545998,37.50031001,10300000
5,11,12,38,7,55.78657001,37.68146003,16500000
2,7,12,32,8,55.63127999,37.60688004,9750000
2,8,14,81.6,10,55.74358002,37.68498002,4461000
1,4,31,33.09,12.7,55.85762855,37.55965907,12900000
1,4,23,48.5,15,55.72690696,37.67572796,20150000
1,10,28,33,10,55.75472,37.49196,18000000
1,4,25,70.9,5.6,55.8013056,37.56393161,31947540
2,14,16,51.5,10,55.76229319,37.70942785,20500000
2,7,17,37.7,7.4,55.88454637,37.52041778,9800000
3,5,8,30,7,55.72221657,37.66349348,12800000
1,8,10,40,17.7,55.80364,37.63022004,17750000
2,12,25,100,,55.68460998,37.49124003,43200000
1,9,11,50,20.6,55.74066002,37.50389,21900000
2,17,17,52,8.5,55.54708001,37.54600999,14200000
3,3,8,36.9,15.9,55.69694738,37.63378209,18500000
3,1,6,55,7,55.76457704,37.59502319,47500000
1,7,51,80,16,55.65583103,37.49706869,28000000
,7,25,72,16,55.6890801,37.47359485,28300000
2,13,17,38,7.5,55.71795998,37.89323997,9500000
1,14,18,52.3,12.2,55.56078002,37.58726999,14000000
4,9,28,35.5,12.2,55.77438,37.47205,20228539
1,17,33,42.1,21,55.82570563,37.74767423,15950000
,33,41,28,8,55.7503,37.46887,17000000
,6,17,43,10,55.59676001,37.34311001,10250000
,25,25,66.3,14,55.77560551,37.53916879,28400000
3,5,5,32,6,55.67702,37.59425002,10500000
2,9,18,55.9,9.2,55.88148152,37.5162833,17000000
1,8,12,38,9.5,55.57524,37.44965,8900000
1,2,10,43.6,21.2,55.57524,37.44965,11524629
1,24,33,43,16,55.85901837,37.55149222,20100000
1,16,33,66.3,28.5,55.71240622,37.64793489,35000000
1,19,31,47.22,,55.85780998,37.55766,20196221
1,16,25,65,29.2,55.82672445,37.4231721,30980000
,4,5,30,5,55.73071,37.42529,12000000
1,22,36,122,30,55.78589023,37.56874649,59800000
,4,4,110,16,55.74521998,37.58930998,1.04E+15
,1,8,43,12.5,55.59911,37.35495,6700000
3,4,4,77,8.5,55.86638002,37.68343003,17100000
1,3,15,34.19,3,55.57524,37.44965,8617301
2,2,14,38.5,9,55.72619816,37.85901983,11000000
2,7,9,45.5,6,55.63457391,37.60381853,12700000
2,6,12,53.7,8.6,55.77628,37.83059002,15000000
,11,12,44,6,55.64396296,37.49390252,17500000
3,8,9,107.1,10.2,55.80877,37.49923,41000000
1,10,25,78,10,55.72745175,37.7593838,27990000
3,2,5,73,15,55.81303,37.64817,26200000
4,21,21,55.7,30.2,55.78811,37.53033,32007920
1,24,25,39.3,10,55.89070916,37.58091782,11800000
1,30,30,41.9,12.5,55.61667,37.6,11229200
1,6,18,113.4,7,55.67956001,37.55031996,46000000
1,20,34,83.8,,55.73446001,37.52531004,71500000
,19,22,36,14,55.86366499,37.53979502,12800000
2,13,22,60,10.4,55.84206001,37.42038999,18500000
,19,22,81,,55.57524,37.44965,17995183
,11,17,95,,55.70352999,37.51113004,59500000
1,11,13,104,,55.7503,37.46887,85000000
1,4,9,66.65,,55.79899,37.61032,34270430
1,2,19,42,13,55.62614,37.31126004,7950000
2,8,9,60.05,6,55.59768,37.67118,13900000
1,16,18,32.5,10.8,55.57524,37.44965,12835550
2,9,17,76.8,10.8,55.67956998,37.55894,35000000
3,5,9,58,6,55.82737353,37.52213348,15900000
2,10,15,31.4,5.4,55.57524,37.44965,8700000
1,14,14,54.5,5.1,55.75696,37.61502,20661795
1,43,51,45.97,16.7,55.7589944,37.52258375,26830510
2,8,9,44,7,55.64984,37.52959998,14500000
,6,15,41,14,55.74929266,37.69173166,18990000
,9,13,26,6,55.72663024,37.68380133,10100000
1,42,52,54.8,25,55.70833733,37.49075309,20650000
,,,,,-1,-1,
3,5,16,75,18,55.56975,37.49129001,16700000
2,2,15,86.4,14,55.71083801,37.76256214,24400000
1,14,33,37.5,19.9,55.69113998,37.46785997,15111600
3,5,5,76.7,12,55.84168001,37.51659001,23000000
,4,16,55.2,20,55.72083501,37.61809498,43900000
1,23,25,60,10,55.81344,37.47879,20900000
1,3,6,78,,55.75333241,37.59813231,120000000
2,6,17,51.2,9.8,55.73916621,37.69161766,20000000
1,16,18,36.3,11.4,55.57524,37.44965,10959002
2,4,9,51,6,55.86456999,37.50313999,12500000
1,42,50,123.9,42.3,55.7503,37.46887,46425330
1,8,15,23.1,5,55.62525001,37.31228003,6700000
4,18,18,24.6,5,55.84922802,37.61888596,8600000
1,5,30,40,13.7,55.71655693,37.75564927,15500000
,,,,,-1,-1,
1,3,35,108,15,55.7590326,37.55900032,65900000
1,2,9,57,6,55.60297201,37.71433777,14000000
3,4,5,78.5,7,55.79025,37.62615004,28500000
,,,,,55.65805,37.51908,15453000
,4,8,75.8,8,55.75998679,37.65839131,33900000
1,8,16,33,10.3,55.87105,37.51282,9050000
1,20,23,34.1,9.5,55.84990999,37.68314999,12930000
1,2,9,140,,55.77211061,37.61621466,145600000
1,2,9,34.6,9.2,55.59911,37.35495,6949791
4,27,48,86.7,27.9,55.82357,37.44621,29269399
,,,,,-1,-1,
4,35,75,44.83,,55.7075,37.5989,25202888
1,17,17,88.03,,55.79651825,37.71553406,49299056
2,8,12,65,7,55.71793999,37.38709003,13350000
1,5,58,67,15,55.80928657,37.5778365,34490000
3,16,18,42.3,9,55.59911,37.35495,10790000
1,22,23,39.5,,55.64533822,37.35156355,14500000
3,1,5,19,3,55.76291,37.7319,8400000
1,14,19,68,18.3,55.59911,37.35495,13921082
1,23,24,82.8,12,55.75696,37.61502,30663324
1,8,22,33.9,,55.82435777,37.43307309,10000000
1,1,12,36.2,10.3,55.76697999,37.69752999,10950000
2,1,9,45.3,6,55.87544497,37.55769927,10990000
1,8,14,51.4,,55.72923723,37.63040219,26353436
1,6,26,33,,55.68413243,37.6497462,14700000
1,2,8,40.2,17.3,55.57524,37.44965,10021148
1,43,49,125.1,10,55.7503,37.46887,56470140
1,2,6,80,11,55.73466071,37.62606707,85600000
1,10,12,61,10,55.70277184,37.63335336,28950000
,,,,,-1,-1,
1,22,32,42,14,55.84547,37.51737,15499000
3,3,6,25,2,55.77138738,37.57623999,9900000
1,24,40,82.4,7.6,55.79333001,37.54064004,70000000
1,11,37,49.3,25,55.73477771,37.70687451,14767965
2,7,19,55.2,8.3,55.70514881,37.93136544,11999000
2,5,17,38.6,19,55.66580409,37.74975985,10300000
,4,17,86.6,12.1,55.65113999,37.46943996,26400000
1,23,28,33.9,10.5,55.78533,37.7346,11760588
1,17,34,120,14,55.80729949,37.5437729,46000000
1,14,25,42.1,10,55.82357,37.44621,14200000
2,4,9,58.8,6,55.97569653,37.18967568,10999000
,5,9,44.1,5.5,55.69569183,37.79700205,10790000
1,14,15,100,18,55.6999473,37.63907606,56250000
1,8,12,32.68,,55.75696,37.61502,7029732
1,7,17,36.1,10.4,55.57524,37.44965,8849401
1,12,39,55.24,,55.88347,37.49582,20065366
1,24,32,75.3,16.5,55.65209501,37.56520501,37198200
1,14,17,40,4.9,55.57524,37.44965,8430649
1,10,12,97.9,21,55.72604998,37.57072001,130000000
1,17,18,32.5,10.8,55.57524,37.44965,12600000
1,14,26,129.6,40.8,55.68413243,37.6497462,52941718
3,7,8,78.8,11.1,55.70937,37.58576997,42000000
5,4,12,35.2,9.5,55.87016642,37.67579975,9850000
1,6,12,82.7,18.2,55.79356186,37.54774051,40000000
5,8,22,72.8,9,55.68330999,37.48130002,24300000
3,2,14,75,10,55.57524,37.44965,12650000
2,3,12,79,8.3,55.89696001,37.62563002,18400000
,9,17,38,6,55.7235,37.43223001,21500000
2,9,9,44,7,55.67017999,37.74856002,10200000
1,9,10,40.4,18.8,55.57524,37.44965,10104525
1,8,16,57.8,16.5,55.5659,37.2866,10531102
4,6,23,62.2,18.7,55.88347,37.49582,21236090
4,15,20,71.6,14.1,55.77438,37.47205,40328342
1,16,17,32.26,10.5,55.57524,37.44965,8365174
3,8,8,80,7.5,55.81278001,37.58309002,23900000
3,1,9,30,5.2,55.66396043,37.6354798,8800000
1,15,17,55,12,55.97684764,37.14892001,6999999
,9,20,62.3,,55.57524,37.44965,14543278
2,16,16,80,7.1,55.70453347,37.47913828,18900000
2,9,9,37,7,55.62281696,37.65754948,12300000
2,4,9,35,6.4,55.87318,37.60614,9900000
1,21,35,48,7,55.85407353,37.47212361,21552773
3,6,12,189,15,55.74520105,37.54839802,104900000
3,5,14,52.4,8.1,55.78632002,37.63332,24000000
,10,17,37.6,7,55.98664478,37.15931649,9600000
3,1,8,40.5,5.5,55.67741001,37.56701998,13950000
,14,17,63.4,12.9,55.86814329,37.54370729,22000000
1,3,9,105.4,20,55.88403,37.39035997,30500000
4,20,29,57.1,13.8,55.66667,37.75,22500000
3,3,10,40.2,8.5,55.68438451,37.68491628,11749999
1,18,29,39.3,13.5,55.843122,37.6365065,19000000
1,18,28,32.1,16.2,55.78533,37.7346,12155371
4,4,8,50.8,,55.7033,37.56063,37000000
3,6,15,147,20,55.72051998,37.44438997,46000000
1,11,16,34,10.9,55.57524,37.44965,13821782
,14,20,42.1,10,55.70956001,37.48156003,15000000
1,34,35,41.9,16,55.7590326,37.55900032,23000000
1,16,21,32.2,13.2,55.69489096,37.45746756,15177792
3,3,5,41,6.3,55.61061001,37.2904,10000000
1,8,12,96,12.5,55.54784034,37.49439915,17800000
,6,12,96,12,55.80287188,37.5221071,47800000
1,16,78,97,,55.75365195,37.54600021,90000000
,,,,,55.69922903,37.50091622,31030125
3,3,5,30,6,55.76160965,37.67330931,15500000
,,,,,-1,-1,
,,,,,-1,-1,
3,1,5,20.7,,55.76008998,37.55316998,9900000
1,22,25,57,,55.59911,37.35495,17500000
2,13,17,65.5,12,55.88159242,37.68430407,16000000
2,1,19,39,7,55.59911,37.35495,9500000
,3,8,138,37,55.74050998,37.62168336,321360000
1,35,78,125,,55.75365195,37.54600021,81250000
2,11,16,34.5,10,55.62903501,37.61198001,10000000
,3,9,60,6,55.70480936,37.8268999,13500000
1,14,26,51.1,,55.71471324,37.47422664,32500000
3,11,18,37,10,55.60741781,37.6494778,9499000
2,5,9,59,6,55.69359999,37.61220003,16900000
,2,12,88,16,55.46874001,37.54272001,16050000
2,2,12,38,8.7,55.53334446,37.53538785,10500000
3,5,16,49.5,,55.69694738,37.63378209,22000000
,3,16,37.9,8.3,55.70559001,37.66638996,12900000
3,3,10,135,18,55.76720164,37.61156947,145000000
5,25,25,43.6,10.3,55.84961,37.35257,15800000
,4,33,41.2,,55.88347898,37.50054872,13600000
,6,9,44.7,6,55.68115001,37.62612003,13900000
,1,12,38,7,55.89308786,37.66674274,9500000
2,6,14,51.1,9.6,55.87347002,37.64553,14800000
3,8,8,54,9,55.69310998,37.54652003,29900000
,2,14,40,22,55.57524,37.44965,12000000
4,19,20,116.8,,55.77703002,37.69194001,58049600
1,7,16,40,19,55.71554318,37.67467301,22700000
1,13,14,98.1,25.8,55.70833733,37.49075309,58860000
1,21,24,86,18,55.69420001,37.66549997,31000000
1,14,32,120.4,,55.70347,37.63744,77245028
2,12,14,39.2,8.7,55.57555621,37.58807911,9100000
5,3,7,85,11,55.67605579,37.6864386,31500000
5,1,5,45,6,55.79143,37.80132997,11200000
,4,9,50.3,13,55.57524,37.44965,15080000
,12,33,70,7.7,55.74217087,37.64533634,99900000
2,6,12,61.6,8.2,55.72918,37.40662003,18000000
,11,14,41.1,13.5,54.06561998,38.21472996,10320210
3,9,9,57.3,6.5,55.68123844,37.62857453,14400000
1,28,32,92.9,,55.70347,37.63744,73952952
4,50,75,48.24,,55.7075,37.5989,27584741
2,6,13,35,10,55.73039001,37.41339998,11590000
2,10,12,50,9,55.73364001,37.83066998,13150000
4,20,29,33,5.8,55.67401321,37.62719269,22567314
3,4,14,49.8,8.8,55.82681001,37.52106,17400000
1,6,32,44.6,23.1,55.81237001,37.59531,16000000
3,9,9,34.9,7,55.81679526,37.79313453,10200000
,,,,,-1,-1,
,12,17,58,10.2,55.88159242,37.68430407,18100000
1,9,14,59.26,13.9,55.57524,37.44965,13385021
1,20,23,56.5,14.8,55.87105,37.51282,28196975
5,2,16,37.8,7.3,55.87376324,37.54664,11500000
2,10,12,80,8,55.57330258,37.57103002,22500000
,5,8,58.34,23.5,55.75358998,37.63509001,54000000
1,9,18,37.3,10.7,55.80317,37.50458,20800000
1,3,11,31,14.6,55.75981702,37.51749183,16400000
2,9,16,37.2,10,54.02905828,38.23267699,11200000
2,7,16,31.2,8,55.64577,37.49618997,10900000
1,4,10,37.9,11.2,55.57524,37.44965,8472393
1,13,19,42,19.1,55.80761,37.64361,30300000
5,1,7,71,7.4,55.79356186,37.54774051,25000000
1,10,24,39,8,55.5759117,37.48109115,11999999
,5,7,70,10,55.74590901,37.68083321,23750000
4,6,11,71.4,19.7,55.7503,37.46887,35385840
1,3,19,40,10,55.81344,37.47879,16100000
1,2,23,38.38,12.2,55.57524,37.44965,9042726
5,12,14,34,9,55.82883999,37.66495003,12800000
2,12,12,47,7,55.71866324,37.3957048,12000000
1,19,20,72.7,,55.67266,37.57923,19497250
,44,44,86.6,,55.77438,37.47205,41300000
1,19,22,97.4,14.5,55.82357,37.44621,64537240
4,3,17,162.3,,55.70393629,37.57228749,94296300
2,10,12,32.6,6.5,55.61225001,37.30599,8100000
1,2,20,45,19.1,55.79023001,37.45695998,26000000
1,16,43,40.96,5,55.80569452,37.5716336,18500000
1,32,53,43.2,,55.82357,37.44621,18142864
4,2,23,68,,55.88706,37.57908,31684000
,3,9,60,6,55.61084999,37.60022003,14600000
1,16,16,36,11.1,55.57524,37.44965,11734596
,4,27,71,8,55.7063,37.51694,30439000
1,6,14,43.5,10.5,55.75696,37.61502,8500000
5,5,5,43.1,5.5,55.80587001,37.79475001,11400000
3,9,9,60,9,55.68394999,37.53821004,23500000
,,,,,-1,-1,
1,16,48,43.13,,55.83039998,37.40420001,14673697
1,12,21,75,15,55.87678,37.6698,21500000
1,2,17,38.5,14.6,55.57524,37.44965,10452006
,3,20,48.4,17,55.84922802,37.61888596,18500000
1,7,21,41,5,55.72231999,37.60607001,55000000
1,2,13,61.7,13.6,55.57524,37.44965,14382794
5,11,12,35,10,55.74321,37.68489997,14900000
4,8,11,40.9,6,55.76436926,37.65991215,25750000
,7,12,47.1,12.2,55.59911,37.35495,7200000
,9,51,82,15,55.7590326,37.55900032,29500000
4,4,5,44,8,55.48761,37.27764,6500000
1,18,22,27.3,3.6,55.82435777,37.43307309,11490000
1,2,5,78.59,12.5,55.57524,37.44965,14616362
1,10,12,33.32,11.1,55.57524,37.44965,8542123
1,8,14,44.6,21.4,55.70833733,37.49075309,26270000
1,4,13,40.79,4.1,55.87105,37.51282,10991580
5,22,22,55.8,11.3,55.87544497,37.55769927,17200000
,4,7,37.8,11.2,55.57524,37.44965,6850000
5,3,5,77,9,55.81035001,37.70901998,18500000
,19,19,64,,55.57524,37.44965,16054988
1,19,22,84,,55.63890898,37.33048889,23900000
1,9,9,51.91,7,55.57524,37.44965,11330438
4,26,28,96.5,29.9,55.61667,37.6,46552395
1,21,24,49.8,,55.71592,37.73211,14001867
,,,,,-1,-1,
2,4,22,74.1,10,55.86940002,37.59127,19000000
1,9,18,165,30,55.76159001,37.55411001,181000000
1,15,39,39.5,11.7,55.83502998,37.63725002,22500000
,15,17,70,10.3,55.86051241,37.40938049,27300000
1,12,16,71.6,12.8,55.57524,37.44965,19211426
1,13,18,61.4,,55.7503,37.46887,67622635
1,15,19,96.6,,55.75679512,37.51790864,57500000
,,,,,-1,-1,
2,14,17,37.8,9.5,55.64790263,37.75272599,9700000
2,5,12,65,6.6,55.74933001,37.40226001,18500000
5,10,12,36.1,10.1,55.79433999,37.80493498,10000000
3,4,8,72,12,55.70177,37.56812002,46000000
,4,17,86.7,,55.57524,37.44965,19605126
,10,25,78.3,10,55.70514881,37.93136544,14200000
1,27,28,37.6,,55.75696,37.61502,16148448
,5,5,44,6,55.76193999,37.56488997,17900000
1,4,13,63.7,,55.71325999,37.62448002,33000000
,2,4,35.2,7.6,55.74347097,37.65242503,31000000
1,17,24,37.54,17.3,55.85325,37.63161,20500000
3,1,5,97,,55.68596,37.57176513,34000000
,2,16,53.6,9.1,55.76656882,37.58560382,31000000
5,8,14,38,9.5,55.80329983,37.72656714,11500000
5,1,9,31.5,6,55.99080951,37.21012359,6990000
1,20,20,57,,55.57524,37.44965,18000000
1,3,7,83.5,25,55.71014968,37.44613085,30000000
2,9,17,75.3,10.1,55.69909998,37.83882004,16100000
5,3,12,35,10,55.82169001,37.49354003,11700000
1,14,24,132,,55.74565002,37.70487999,75000000
3,6,8,90,25,55.76414077,37.60617446,45000000
,5,9,44.4,6,55.62213999,37.6022,11350000
4,11,25,58,20,55.78811,37.53033,30000000
2,17,17,38,8.4,55.76528001,37.70526003,17000000
,2,9,45,6,55.60132001,37.51958,12490000
,5,37,67,16,55.70857178,37.5029491,32500000
,31,33,49,19,55.84852255,37.57713732,16800000
1,3,30,124,20,55.81375712,37.72154028,38000000
3,2,12,45,10,55.75721,37.59116003,33500000
2,16,16,50,11,55.69856894,37.39336176,14800000
1,23,24,32.4,,55.71592,37.73211,10627394
1,2,3,96,17,55.48761,37.27764,12900000
1,3,3,110.5,24,50.57560999,31.06818998,17000000
2,3,17,76,10.5,55.56705999,37.56809002,17000000
1,20,49,43.9,18,55.7503,37.46887,24706920
,26,27,38.7,7,55.75266933,37.70070808,16999999
,5,8,105,8,55.73976998,37.54938999,40000000
,4,42,32.5,5,55.6890801,37.47359485,15260000
1,3,22,37.2,13.3,55.66667,37.75,17390000
1,6,24,26.9,3,55.84240999,37.37302997,7450000
2,11,17,54,9,55.64680998,37.74272999,14400000
2,1,5,44.7,5.8,55.63322664,37.67979355,12300000
1,2,22,72,10,55.81271002,37.64778004,40950000
2,17,17,39.6,8.2,55.65996999,37.52315002,16000000
1,2,20,115,15,55.75679512,37.51790864,37000000
4,18,43,41.1,12,55.75679512,37.51790864,21950000
3,3,5,15,,55.7588377,37.64191619,10600000
3,3,3,48.2,,55.48839742,36.91566489,7904800
1,8,9,40.58,4.1,55.57524,37.44965,9589144
1,15,23,136,17,55.74943047,37.70141381,53000000
2,8,12,38.2,11,55.93694541,37.36975052,11097100
1,5,16,71,16.4,55.75599362,37.50587366,24950000
,,,,,-1,-1,
1,11,24,35.6,18.1,55.75210999,37.76180996,13259770
3,1,5,32,6,55.6231373,37.66423371,9000000
1,3,22,43.4,22.5,55.74429988,37.50724564,21500000
1,13,34,100,23,55.80364,37.63022004,33700000
3,2,9,60,5.5,55.75602086,37.83957606,13500000
,,,,,-1,-1,
1,13,17,53,9,55.63953001,37.35198997,13200000
1,13,19,70,14,55.72690696,37.67572796,30500000
1,8,16,35.4,10,55.66451998,37.54975997,15990000
,22,22,78,8.4,55.64510134,37.47318248,28000000
2,5,9,34.8,6.5,55.5837038,37.66903381,8000000
1,11,12,40.5,,55.7503,37.46887,12319088
1,15,16,71,10,55.71554318,37.67467301,35000000
1,17,40,89,,55.79249002,37.53979003,56650000
1,6,28,57.8,17.7,55.87105,37.51282,27181086
3,4,8,54.4,4.7,55.66989,37.66062,14350000
1,19,26,45.07,,55.83039998,37.40420001,15167668
2,6,17,51.4,10.1,55.87376324,37.54664,16000000
3,3,9,117,35,55.75842999,37.60583004,119600000
4,16,21,37.68,16.5,55.7833045,37.51078691,18803540
2,2,16,106.5,13,55.75128508,37.40757017,31490000
,2,9,54,7.5,55.81158001,37.57046,16000000
1,13,15,67.8,13.3,55.57524,37.44965,12711076
,,,,,-1,-1,
2,3,9,32.3,6,55.85601998,37.56902996,9500000
5,2,9,37.7,8,55.75905901,37.79476523,9900000
5,11,14,37.6,10,55.79912968,37.81893823,11470000
1,14,29,75,10,55.70348399,37.45754091,43000000
4,2,30,68,12.2,55.69770499,37.83472937,20400000
1,30,53,98,25,55.72351001,37.52753996,75000000
1,20,21,72.1,16.7,55.75139303,37.7045542,35625770
1,3,9,52.6,15,55.88501001,37.39111996,15400000
2,19,22,34.4,9.2,55.60288999,37.61054997,13290000
,2,14,82.1,14.9,55.47010999,37.54302,17000000
3,3,3,44,6,55.71531477,37.85050683,11500000
1,12,22,53,,55.80812998,37.48919996,24000000
,6,25,98,20,55.42994441,37.19414753,45000000
,12,12,63,7.8,55.65978002,37.61247999,2300000
5,3,12,35,9.7,55.85102001,37.40885003,9800000
2,9,9,57.8,5.9,55.81691991,37.80298589,12500000
,61,65,97,,55.75365195,37.54600021,68000000
5,3,9,35,6,55.71913001,37.65954002,12000000
2,3,17,33.7,7.2,55.67083639,37.76485834,10000000
1,15,23,88.5,24.5,55.72417998,37.73281998,33800000
1,18,23,55.2,9.1,55.64533822,37.35156355,16600000
3,6,10,92,,55.71865999,37.62323003,55000000
,22,23,55,10,55.71286998,37.48938001,18200000
1,41,47,39.2,10,55.80565825,37.58808958,16750000
1,4,36,70,23,55.6890801,37.47359485,33700000
4,10,14,98,23,55.70833733,37.49075309,59990000
1,46,78,60,8,55.75365195,37.54600021,45000000
1,10,34,81.7,27.7,55.8798181,37.63703669,30490000
1,11,12,98,9,55.74619181,37.77754863,26000000
1,5,23,65.8,30,55.72082905,37.61759129,42000000
3,4,9,73,9.5,55.68069999,37.54801997,27000000
2,7,12,76,10.1,55.88404001,37.64447003,21500000
1,9,48,42,14.6,55.843122,37.6365065,21400000
1,4,15,84,10,55.73331521,37.57959052,125569000
3,5,6,33,7,55.75793001,37.55043002,15950000
,,,,,-1,-1,
2,5,19,78.9,15.1,55.56971001,37.60066997,21500000
4,4,10,39,15,55.61506662,37.71487031,15300000
2,2,14,52,8.5,55.63590018,37.76692562,15700000
2,9,12,40,9,55.89279998,37.61947997,10850000
1,3,30,124,20,55.81375712,37.72154028,38000000
3,5,6,45,4,55.8750288,37.66033617,9000000
4,5,24,53.2,16,55.6396,37.38815,19370811
4,41,41,76,,55.7589944,37.52258375,42104000
3,3,9,45,6,55.83845998,37.66247997,13100000
2,10,17,37,7,55.87376324,37.54664,14300000
4,18,40,46.3,5,55.75679512,37.51790864,22500000
,6,9,35,,55.65701767,37.82830883,8740000
,,,,,-1,-1,
,1,3,36,15,55.63076447,37.27693825,10990000
1,17,22,38,10,55.89277002,37.58883003,12000000
,16,16,38.5,9.6,55.61882,37.48774998,9700000
5,7,12,35,9.5,55.73830998,37.71039001,14450000
5,4,9,38.1,7.4,55.72561002,37.65954002,15800000
5,2,9,31.7,5.5,55.76185999,37.56264999,13300000
2,2,16,34.8,9,55.89057002,37.65180997,10900000
,5,5,45.2,6.8,55.72176126,37.45538749,12490000
1,5,20,65.4,,55.82357,37.44621,31300000
2,2,16,52,10,55.88657998,37.51997001,13500000
3,5,5,58.5,7.2,55.79592999,37.62239997,19300000
,13,31,82,10,55.71471324,37.47422664,40900000
1,7,48,141.8,25,55.65583103,37.49706869,80000000
4,31,32,40.6,12.2,55.88347,37.49582,17259790
4,7,11,165.8,,55.75719998,37.64956002,2.25E+15
1,3,22,67.3,,55.75696,37.61502,24019370
,16,22,54,12,55.62289,37.70608003,22400000
2,5,12,62.2,7,55.596975,37.59668999,18200000
1,3,14,35.3,9.2,55.7342,37.61884001,23400000
1,14,38,43,15.4,55.7590326,37.55900032,19500000
1,9,14,73,5.3,55.7503,37.46887,49700000
1,9,16,36.4,9.8,55.66667,37.5,10800000
1,4,22,41.7,10.5,55.75012978,37.82699483,14800000
1,3,12,48,19.1,55.87105,37.51282,12578886
3,6,9,62,,55.41880001,37.40765997,10500000
4,7,14,89.3,,55.72923723,37.63040219,38399000
5,5,5,31,6,55.65209501,37.56520501,10700000
4,19,27,49,,55.77703002,37.69194001,23275000
1,15,24,65.6,15.6,55.78900197,37.47245437,29400000
4,11,24,60.41,10.2,55.80364,37.63022004,27500000
,6,8,40,13.9,55.75788001,37.50987996,22640000
1,1,21,35,17.2,55.69489096,37.45746756,15277920
2,11,17,37.8,7,55.76671001,37.70391004,14900000
1,11,77,62.3,10,55.75365195,37.54600021,43500000
1,6,25,39,12.3,55.65992234,37.52734568,18700000
2,2,12,63,6,55.63903,37.51954,17200000
2,14,16,53,6,55.67659998,37.72354004,15733000
